global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
39900,2.0210478,2.1423683,,,,,,,,,,,,,,
40000,2.0045383,2.143475,,,,,,,,,,,,,,
40100,1.7794852,4.3855762,,,,,,,,,,,,,,
40200,1.8860685,2.4515305,,,,,,,,,,,,,,
40300,2.049713,2.036102,,,,,,,,,,,,,,
40400,2.2130256,2.2787707,,,,,,,,,,,,,,
40500,2.1753323,2.3162682,,,,,,,,,,,,,,
40600,1.9989295,2.2803044,,,,,,,,,,,,,,
40700,1.9009242,2.446951,,,,,,,,,,,,,,
40800,2.389771,2.642715,,,,,,,,,,,,,,
40900,1.7570167,2.8419566,,,,,,,,,,,,,,
41000,1.8486611,4.582565,,,,,,,,,,,,,,
41100,1.740451,3.1632586,,,,,,,,,,,,,,
41200,1.6387973,4.638829,,,,,,,,,,,,,,
41300,2.1947355,2.1622431,,,,,,,,,,,,,,
41400,2.3695867,2.1082296,,,,,,,,,,,,,,
41500,1.9534467,2.1307836,,,,,,,,,,,,,,
41600,1.9332815,2.8450406,,,,,,,,,,,,,,
41700,2.1748226,2.0529835,,,,,,,,,,,,,,
41800,2.0519044,2.1487756,,,,,,,,,,,,,,
41900,1.7219367,4.5943046,,,,,,,,,,,,,,
42000,1.969185,2.1908958,,,,,,,,,,,,,,
42100,1.8179896,2.1733832,,,,,,,,,,,,,,
42200,2.0528119,2.2539067,,,,,,,,,,,,,,
42300,1.9771377,1.9418353,,,,,,,,,,,,,,
42400,2.0762024,2.6610508,,,,,,,,,,,,,,
42500,2.0901575,2.1235073,,,,,,,,,,,,,,
42600,2.623748,2.1886826,,,,,,,,,,,,,,
42700,1.9998707,4.2515254,,,,,,,,,,,,,,
42800,2.0158193,2.0800772,,,,,,,,,,,,,,
42900,1.9945226,2.1581893,,,,,,,,,,,,,,
