global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
34200,4.731415,1.2847395,,,,,,,,,,,,,,
34300,4.653474,1.3231968,,,,,,,,,,,,,,
34400,4.608038,1.288446,,,,,,,,,,,,,,
34500,4.5145617,1.2864665,,,,,,,,,,,,,,
34600,4.231733,1.2394525,,,,,,,,,,,,,,
34700,4.650109,1.3892204,,,,,,,,,,,,,,
34800,4.3034277,1.2868981,,,,,,,,,,,,,,
34900,4.6205606,1.3900676,,,,,,,,,,,,,,
35000,4.4578013,1.2124884,,,,,,,,,,,,,,
35100,4.24285,1.1917626,,,,,,,,,,,,,,
35200,4.340406,1.4071262,,,,,,,,,,,,,,
35300,4.311844,1.2691694,,,,,,,,,,,,,,
35400,4.5995507,1.218638,,,,,,,,,,,,,,
35500,4.5606003,1.4334062,,,,,,,,,,,,,,
35600,4.4100685,1.2812575,,,,,,,,,,,,,,
35700,4.111848,1.2431537,,,,,,,,,,,,,,
35800,4.362307,1.3981825,,,,,,,,,,,,,,
35900,4.5228176,1.1984025,,,,,,,,,,,,,,
36000,4.2071695,1.232966,,,,,,,,,,,,,,
36100,4.3238916,1.2586908,,,,,,,,,,,,,,
36200,4.2649956,1.3182423,,,,,,,,,,,,,,
36300,4.7999167,1.3285365,,,,,,,,,,,,,,
36400,4.446617,1.2147198,,,,,,,,,,,,,,
36500,4.007585,1.2964677,,,,,,,,,,,,,,
36600,4.429552,1.3166392,,,,,,,,,,,,,,
36700,4.298507,1.2850051,,,,,,,,,,,,,,
36800,4.3540907,1.2868322,,,,,,,,,,,,,,
36900,4.442042,1.3120147,,,,,,,,,,,,,,
37000,4.4949965,1.3632922,,,,,,,,,,,,,,
37100,4.2638764,1.2893279,,,,,,,,,,,,,,
37200,4.3294926,1.1549033,,,,,,,,,,,,,,
37300,4.3066735,1.2679342,,,,,,,,,,,,,,
37400,4.1596446,1.2902648,,,,,,,,,,,,,,
37500,4.0080414,1.181454,,,,,,,,,,,,,,
37600,4.1681557,1.2767026,,,,,,,,,,,,,,
37700,4.0095015,1.2230039,,,,,,,,,,,,,,
37800,4.121849,1.251497,,,,,,,,,,,,,,
37900,4.367207,1.3519173,,,,,,,,,,,,,,
38000,3.953936,1.1932197,,,,,,,,,,,,,,
38100,3.8693905,1.2863556,,,,,,,,,,,,,,
38200,4.361709,1.2966766,,,,,,,,,,,,,,
38300,3.9815412,1.2041621,,,,,,,,,,,,,,
38400,4.0324044,1.3020899,,,,,,,,,,,,,,
38500,4.352738,1.3319623,,,,,,,,,,,,,,
38600,3.9781318,1.3053712,,,,,,,,,,,,,,
38700,4.2090755,1.3012627,,,,,,,,,,,,,,
38800,4.031184,1.2456261,,,,,,,,,,,,,,
38900,3.9090374,1.2784512,,,,,,,,,,,,,,
39000,4.1507015,1.263058,,,,,,,,,,,,,,
39100,4.1296544,1.2961245,,,,,,,,,,,,,,
39200,4.0030494,1.1649344,,,,,,,,,,,,,,
39300,3.9377425,1.2236129,,,,,,,,,,,,,,
39400,4.1130667,1.3218824,,,,,,,,,,,,,,
39482,,,0.26094148,3.8836756,0.24188,4.172747,50000.0,0.16860001,5.008906,10000.0,10027.43653345108,10201.883800029756,10027.43653345108,173.85064268112183,0.2948763370513916,0.0
