global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
42200,2.1969998,2.2651944,,,,,,,,,,,,,,
42300,1.7047681,3.36512,,,,,,,,,,,,,,
42400,1.9170474,2.070025,,,,,,,,,,,,,,
42500,1.8232831,2.9609547,,,,,,,,,,,,,,
42600,1.8482646,3.572286,,,,,,,,,,,,,,
42700,2.049671,2.0623033,,,,,,,,,,,,,,
42800,1.9873878,2.2133904,,,,,,,,,,,,,,
42900,2.2577784,2.1140041,,,,,,,,,,,,,,
43000,1.9467409,2.3742828,,,,,,,,,,,,,,
43100,1.9446108,4.9615164,,,,,,,,,,,,,,
43200,1.7743807,4.0703406,,,,,,,,,,,,,,
43300,1.8655106,4.037497,,,,,,,,,,,,,,
43400,2.1517465,2.1405082,,,,,,,,,,,,,,
43500,2.0255497,2.4111133,,,,,,,,,,,,,,
43600,2.5191813,2.14464,,,,,,,,,,,,,,
